customer_id,customer_name,email,phone,city,state,pincode,signup_date,customer_segment,is_prime_member,lifetime_orders,avg_rating_given
CUST-01151,  Ananya Reddy  ,ananya.reddy152@yahoo.in,9683227442,Nagpur,MH,440001,05-05-2022,Business,True,1,2.1
CUST-00627,Sāthish Iyer,sathish.iyer247@outlook.com,809334432,Ahmedabad,GJ,380001,11/04/2023 00:00,SMB,N,182,3.9
CUST-04729,Aravind Raman,aravind.raman560@gmail.com,9938585787,Chandigarh,CH,160017,24/07/2021 00:00,Enterprise,0,153,4.3
CUST-04261,Meera Verma,meera.verma469@outlook.com,91 99013-03262,Hyderabad,TS,500001,23/06/2022 00:00,retail,Yes,76,2.7
CUST-03910,KARTHIK PILLAI,karthik.pillai304@gmail.com,9625358802,BHUBANESWAR,OD,751001,2022-06-06 00:00:00,BUSINESS,True,97,2.4
CUST-01500,Revathi Menon,revathi.menon367@outlook.com,9919365517,BENGALURU,KA,560001,2022-09-25 00:00:00,Retail,Y,140,3.0
CUST-03907,Vasanth Kumar,vasanth.kumar310yahoo.in,9937363547,Gurugram,HR,122001,2021-08-18 00:00:00,BUSINESS,False,208,4.2
CUST-00122,Swetha Sharma,swetha.sharma550@yahoo.in,+91-97058 03447,Delhi,DL,110001,25-11-2022,Retail,no,91,3.9
CUST-01347,Meera Pillai,meera.pillai135@outlook.com,9619109016,Guwahati,AS,781001,2023-01-12 00:00:00,Business,No,187,3.8
CUST-01704,  Gopal Iyer  ,gopal.iyer116@protonmail.com,9606774697,Chandigarh,CH,160017,31-01-2022,Business,Yes,183,2.5
CUST-02150,Anitha Raman,anitha.raman189@protonmail.com,889945758,Bhubaneswar,OD,751001,01/01/2023 00:00,Retail,False,146,2.9
CUST-01366,Ravi Kumar,ravi.kumar515@outlook.com,09907371820,Coimbatore,TN,641001,18-09-2022,retail,False,6,2.8
CUST-02383,Nithin Raman,nithin.raman635@protonmail.com,9668747781,Kochi,KL,682001,2021-12-13 00:00:00,Retail,Yes,168,3.1
CUST-02584,Vikram Krishnan,vikram.krishnan734@yahoo.in,9674653870,Delhi,DL,110001,24-11-2022,SMB,False,41,2.3
CUST-02500,Anitha Iyer,anitha.iyer196@outlook.com,91 97813-80572,VISAKHAPATNAM,AP,530001,12-11-2023,Retail,Yes,178,3.3
CUST-03514,Gopal Raman,gopal.raman80@protonmail.com,9798838058,Kolkata,WB,700001,2022-03-13 00:00:00,SMB,Yes,16,2.5
CUST-00036,Divya Nair,divya.nair74@gmail.com,91 97651-47832,Visakhapatnam,AP,530001,28-03-2023,Enterprise,0,113,2.1
CUST-01291,Joseph Das,joseph.das614@yahoo.in,+91-97873 80920,Mysuru,KA,570001,31/12/2022 00:00,SMB,No,143,2.1
CUST-02719,Vasanth Patel,vasanth.patel896@gmail.com,9855984920,Kolkata,WB,700001,2023-07-18 00:00:00,Retail,Yes,186,2.1
CUST-00875,Manish Joshi,manish.joshi596@outlook.com,9736760197,Coimbatore,TN,641001,21-06-2023,retail,N,107,2.9
CUST-01598,Sneha Singh,sneha.singh191@yahoo.in,91 99567-25665,Gurugram,HR,122001,13-08-2023,retail,False,113,3.5
CUST-00749,Bhavana Raman,bhavana.raman941@protonmail.com,9775793583,Bengaluru,KA,560001,2023-12-23 00:00:00,retail,No,211,4.4
CUST-02577,Suresh Sharma,suresh.sharma281@outlook.com,9832572780,Visakhapatnam,AP,530001,15/02/2022 00:00,retail,no,189,4.5
CUST-01607,Deepa Chowdhury,deepa.chowdhury691@yahoo.in,09793089090,Chennai,TN,600001,16-10-2022,Business,Y,30,3.8
CUST-01212,  Aravind Chowdhury  ,aravind.chowdhury743@gmail.com,91 97283-12474,Visakhapatnam,AP,530001,16/09/2021 00:00,retail,Y,112,3.1
CUST-00936,Vasanth Reddy,vasanth.reddy404@gmail.com,9691751964,Coimbatore,TN,641001,2022-04-24 00:00:00,Retail,Y,46,4.5
CUST-02591,Manish Menon,manish.menon829@outlook.com,+91-96906 44222,Coimbatore,TN,641001,08/09/2022 00:00,SMB,True,4,4.3
CUST-03272,Manish Raman,manish.raman166@outlook.com,9870463917,Guwahati,AS,781001,19/08/2022 00:00,BUSINESS,yes,35,4.6
CUST-01636,Manish Bose,manish.bose831@gmail.com,09943107340,Delhi,DL,110001,01-05-2022,Enterprise,N,147,3.2
CUST-01740,SWETHA VERMA,swetha.verma735@gmail.com,09666194071,Gurugram,HR,122001,27/10/2022 00:00,Enterprise,No,189,4.0
CUST-00910,  Joseph Chowdhury  ,joseph.chowdhury748@yahoo.in,+91-96716 59686,Mysuru,KA,570001,2023-09-12 00:00:00,retail,True,59,2.6
CUST-04279,Fatima Singh,fatima.singh341@outlook.com,91 97708-55829,Gurugram,HR,122001,16-11-2021,retail,False,208,4.6
CUST-03241,Rahul Reddy,rahul.reddy330@yahoo.in,9615130614,Mumbai,MH,400001,31/08/2022 00:00,Retail,Yes,121,3.4
CUST-01553,PRADEEP PATEL,pradeep.patel996@gmail.com,+91-97995 77774,Kolkata,WB,700001,03-06-2023,Retail,Yes,156,4.0
CUST-03331,Gopal Verma,gopal.verma846@outlook.com,9612340160,Visakhapatnam,AP,530001,2022-09-07 00:00:00,BUSINESS,yes,224,3.3
CUST-03629,Ananya Bose,ananya.bose673@protonmail.com,+91-99456 99386,Mumbai,MH,400001,02-09-2021,retail,N,5,2.4
CUST-00120,revathi sharma,revathi.sharma146@outlook.com,09844454845,Guwahati,AS,781001,2023-02-27 00:00:00,SMB,False,6,3.9
CUST-01832,Karthik Nair,karthik.nair783@protonmail.com,+91-96974 19563,Delhi,DL,110001,16-07-2022,Business,Yes,24,4.8
CUST-03461,Sneha Das,sneha.das121@protonmail.com,9668935992,Pune,MH,411001,2023-05-13 00:00:00,BUSINESS,Yes,149,4.8
CUST-00739,Vasanth Kumar,vasanth.kumar884@gmail.com,09688542861,Visakhapatnam,AP,530001,28-06-2022,Business,True,202,NA
CUST-00744,Joseph Patel,joseph.patel275@yahoo.in,9635181450,Jaipur,RJ,302001,13/12/2021 00:00,BUSINESS,yes,41,4.6
CUST-00583,Revathi Krishnan,revathi.krishnan843@yahoo.in,09658364151,Mumbai,MH,400001,2022-04-16 00:00:00,Enterprise,Yes,83,4.3
CUST-02161,  Gopal Chowdhury  ,gopal.chowdhury711@protonmail.com,9995166681,Chennai,TN,600001,08-02-2023,BUSINESS,yes,16,3.9
CUST-00130,SWETHA KRISHNAN,swetha.krishnan162@protonmail.com,9829673001,Mysuru,KA,570001,27/12/2022 00:00,Retail,no,171,2.5
CUST-00381,  Ishita Sharma  ,ishita.sharma904@outlook.com,9849251598,Ahmedabad,GJ,380001,18-03-2022,SMB,True,54,2.6
CUST-04005,Fatima Bose,fatima.bose999@protonmail.com,975005399,Delhi,DL,110001,28/07/2021 00:00,BUSINESS,False,160,2.3
CUST-03602,joseph menon,joseph.menon817@protonmail.com,unknown,PUNE,MH,411001,01/08/2022 00:00,SMB,no,166,3.6
CUST-01214,Sathish Das,sathish.das774@yahoo.in,9975024534,Kochi,KL,682001,05/10/2022 00:00,BUSINESS,False,216,2.3
CUST-02340,  Revathi Das  ,revathi.das611@gmail.com,09834540719,Chandigarh,CH,160017,2022-08-23 00:00:00,SMB,0,189,3.1
CUST-01522,arjun chowdhury,arjun.chowdhury994@yahoo.in,9777768003,Pune,MH,411001,2022-09-04 00:00:00,Retail,yes,113,3.3
CUST-03325,Aravind Menon,aravind.menon761@gmail.com,9727892139,Gurugram,HR,122001,29-01-2023,retail,No,148,3.7
CUST-01299,Swetha Das,swetha.das477@gmail.com,9918312385,Lucknow,UP,226001,24-12-2021,retail,yes,32,4.1
CUST-03697,  Anitha Sharma  ,anitha.sharma183@gmail.com,9908851995,Mysuru,KA,570001,24/04/2022 00:00,retail,True,89,2.4
CUST-03827,Anitha Singh,anitha.singh781@yahoo.in,822822420,Visakhapatnam,AP,530001,11-01-2022,SMB,yes,94,3.9
CUST-01292,Imran Chowdhury,imran.chowdhury163@protonmail.com,9739490664,Chandigarh,CH,160017,01-10-2022,Enterprise,True,213,3.0
CUST-00119,Aravind Chowdhury,aravind.chowdhury11@gmail.com,09874167216,Nagpur,MH,440001,08-05-2022,Enterprise,Yes,89,3.4
CUST-01101,Deepa Singh,deepa.singh739@yahoo.in,+91-98688 97301,Mysuru,KA,570001,27/09/2021 00:00,Retail,N,108,3.9
CUST-00829,VASANTH IYER,vasanth.iyer103@gmail.com,870239604,Delhi,DL,110001,2022-06-30 00:00:00,Retail,0,151,3.2
CUST-03722,VIKRAM SHARMA,vikram.sharma631@gmail.com,91 97120-81024,Coimbatore,TN,641001,26-09-2023,Enterprise,0,27,2.1
CUST-00955,Deepa Kumar,deepa.kumar200@yahoo.in,09610724096,BENGALURU,KA,560001,2022-07-04 00:00:00,Enterprise,0,79,4.6
CUST-01005,Sneha Menon,sneha.menon222@gmail.com,9764763331,Guwahati,AS,781001,03/08/2022 00:00,SMB,0,172,2.1
CUST-01268,Revathi Verma,revathi.verma886@protonmail.com,9651277635,MUMBAI,MH,400001,2022-12-14 00:00:00,Business,1,198,4.4
CUST-02404,Sathish Singh,sathish.singh125@gmail.com,9978286847,Chennai,TN,600001,07-12-2021,retail,0,189,4.8
CUST-02101,Joseph Patel,joseph.patel11@yahoo.in,9820157120,Chandigarh,CH,160017,08/09/2021 00:00,Enterprise,0,116,2.9
CUST-02121,Arjun Nair,arjun.nair857@outlook.com,9854581882,Jaipur,RJ,302001,23-09-2022,Enterprise,N,43,2.4
CUST-00378,VASANTH PILLAI,vasanth.pillai569@gmail.com,9836442310,Visakhapatnam,AP,530001,21/05/2023 00:00,SMB,Yes,87,2.7
CUST-00961,Manish Iyer,manish.iyer278@protonmail.com,9910854494,Kolkata,WB,700001,11/08/2022 00:00,Business,N,161,4.8
CUST-04548,Nithin Iyer,nithin.iyer751@outlook.com,09822830950,VISAKHAPATNAM,AP,530001,24-12-2023,Business,True,180,4.4
CUST-00028,Ananya Joshi,ananya.joshi78@yahoo.in,9761910968,CHANDIGARH,CH,160017,22/02/2022 00:00,Retail,Y,166,4.5
CUST-01796,snehā singh,sneha.singh109@gmail.com,91 98774-32343,Guwahati,AS,781001,11-05-2022,Business,True,79,2.7
CUST-04144,Joseph Singh,joseph.singh601@outlook.com,+91-98892 81742,Madurai,TN,625001,27/09/2022 00:00,retail,1,158,4.6
CUST-04995,Karthik Das,karthik.das225@yahoo.in,+91-98780 33525,Lucknow,UP,226001,2022-07-21 00:00:00,BUSINESS,Y,35,2.4
CUST-03254,Ravi Kumar,ravi.kumar524@protonmail.com,878218520,Hyderabad,TS,500001,06/10/2022 00:00,Retail,N,142,3.1
CUST-03627,Rahul Pillai,rahul.pillai126@protonmail.com,9817966300,Lucknow,UP,226001,07-08-2021,Business,No,158,3.6
CUST-02379,Meera Joshi,meera.joshi893@protonmail.com,09823972570,Bengaluru,KA,560001,29-04-2022,BUSINESS,False,71,4.6
CUST-01735,Karthik Kumar,karthik.kumar270@protonmail.com,91 98830-43749,Guwahati,AS,781001,2022-04-23 00:00:00,SMB,No,178,2.9
CUST-01806,ARAVIND IYER,aravind.iyer993@gmail.com,+91-99260 24074,Visakhapatnam,AP,530001,27-01-2023,Business,Yes,117,4.2
CUST-01581,Neha Pillai,neha.pillai227@yahoo.in,9822169087,Kolkata,WB,700001,31/07/2023 00:00,BUSINESS,Yes,229,2.7
CUST-04583,Suresh Verma,suresh.verma462@gmail.com,9748302047,Mysuru,KA,570001,2022-02-11 00:00:00,retail,N,214,2.8
CUST-02421,SNEHA SHARMA,sneha.sharma324@protonmail.com,+91-99376 71019,Visakhapatnam,AP,530001,20-07-2021,retail,N,197,3.5
CUST-03762,KAVYA KUMAR,kavya.kumar688@protonmail.com,9909693173,Chennai,TN,600001,14-04-2023,Retail,N,200,2.9
CUST-01083,SURESH KUMAR,suresh.kumar234@yahoo.in,9757483072,Gurugram,HR,122001,04-10-2021,BUSINESS,no,210,2.3
CUST-01920,Sneha Raman,sneha.raman737@outlook.com,9656278437,Chennai,TN,600001,27-08-2022,retail,False,58,2.3
CUST-04700,Manish Pillai,manish.pillai984@outlook.com,931384589,Hyderabad,TS,500001,27-04-2022,Retail,Yes,50,3.6
CUST-04922,Manish Patel,manish.patel396@protonmail.com,9970856860,Guwahati,AS,781001,30-03-2022,Enterprise,Yes,204,2.8
CUST-04956,Ravi Krishnan,ravi.krishnan538@protonmail.com,91 96741-92109,Bhubaneswar,OD,751001,30-08-2023,Business,True,98,2.6
CUST-00506,lakshmi iyer,LAKSHMI.IYER616@OUTLOOK.COM,9755636984,Delhi,DL,110001,02-07-2022,retail,Y,239,2.9
CUST-00201,GOPAL VERMA,gopal.verma588@yahoo.in,9875223018,Visakhapatnam,AP,530001,02-06-2022,Retail,yes,22,3.8
CUST-03965,vikram sharma,vikram.sharma861@protonmail.com,9921440593,Madurai,TN,625001,2022-07-24 00:00:00,SMB,no,192,2.8
CUST-00281,Vikram Joshi,vikram.joshi368@protonmail.com,+91-99397 27224,Mumbai,MH,400001,28-10-2023,SMB,yes,128,4.5
CUST-01462,  Arjun Menon  ,arjun.menon865@gmail.com,9818088139,Nagpur,MH,440001,17-06-2023,SMB,Yes,63,-
CUST-00199,Imran Iyer,imran.iyer850@outlook.com,91 97413-66738,Visakhapatnam,AP,530001,20/07/2022 00:00,BUSINESS,No,133,4.5
CUST-03027,Arjun Chowdhury,arjun.chowdhury707@yahoo.in,+91-99304 83416,Mysuru,KA,570001,28/08/2023 00:00,Business,1,176,2.9
CUST-03888,Nithin Iyer,nithin.iyer761@outlook.com,09813015154,MYSURU,KA,570001,2021-12-27 00:00:00,Business,False,206,3.6
CUST-03832,Aravind Singh,aravind.singh942@protonmail.com,91 98329-23536,Bengaluru,KA,560001,08-07-2023,Enterprise,No,48,2.7
CUST-04899,Nithin Raman,nithin.raman385@yahoo.in,9877094019,Gurugram,HR,122001,2022-11-03 00:00:00,BUSINESS,Yes,73,3.6
CUST-02288,Gopal Iyer,gopal.iyer862@protonmail.com,9875529651,Visakhapatnam,AP,530001,29-11-2023,retail,N,238,2.7
CUST-04337,arjun bose,arjun.bose374@protonmail.com,786547224,Ahmedabad,GJ,380001,2023-04-11 00:00:00,Retail,True,109,3.3
CUST-01936,Manish Reddy,manish.reddy965@yahoo.in,9636137069,Pune,MH,411001,06/11/2021 00:00,SMB,N,210,4.3
CUST-03921,Bhavana Patel,bhavana.patel731@gmail.com,+91-96731 70240,Mumbai,MH,400001,10-01-2023,SMB,Yes,39,-
CUST-03845,Karthik Kumar,karthik.kumar307@protonmail.com,91 97658-54555,Guwahati,AS,781001,24-04-2023,retail,1,201,2.9
CUST-01872,nithin iyer,nithin.iyer645@protonmail.com,9647960016,Gurugram,HR,122001,22/07/2021 00:00,Business,Y,78,3.9
CUST-03750,Aravind Sharma,aravind.sharma874@yahoo.in,9647227917,Guwahati,AS,781001,2021-07-30 00:00:00,SMB,N,57,3.6
CUST-01800,Ishita Raman,ishita.raman547@gmail.com,795739901,Jaipur,RJ,302001,2023-09-26 00:00:00,SMB,No,198,2.1
CUST-00019,Priya Joshi,priya.joshi46protonmail.com,91 98890-79213,Mumbai,MH,400001,2021-08-15 00:00:00,SMB,yes,130,3.2
CUST-02522,KARTHIK REDDY,karthik.reddy327@yahoo.in,9901378898,Chennai,TN,600001,25-11-2022,SMB,True,171,2.0
CUST-01163,ARAVIND PILLAI,aravind.pillai429@gmail.com,9626171890,Pune,MH,411001,2022-04-22 00:00:00,Retail,True,166,4.1
CUST-03915,Priya Das,priya.das955@yahoo.in,+91-99275 02540,Kochi,KL,682001,20/05/2022 00:00,BUSINESS,0,38,4.5
CUST-04755,Deepa Chowdhury,DEEPA.CHOWDHURY2@YAHOO.IN,9760865884,Lucknow,UP,226001,2023-03-08 00:00:00,SMB,No,29,null
CUST-01390,Ravi Kumar,ravi.kumar482@outlook.com,+91-96372 34549,Hyderabad,TS,500001,2023-10-25 00:00:00,Enterprise,no,91,N/A
CUST-03251,Meera Mehta,meera.mehta225@outlook.com,9737747343,Mysuru,KA,570001,2022-07-20 00:00:00,BUSINESS,Yes,205,2.8
CUST-03560,ISHITA SHARMA,ishita.sharma207@outlook.com,9631042692,Mumbai,MH,400001,17-02-2023,retail,Yes,24,4.9
CUST-01720,Gopal Reddy,gopal.reddy296@yahoo.in,9869030423,Hyderabad,TS,500001,09/07/2022 00:00,Business,N,208,null
CUST-04048,  Kavya Chowdhury  ,kavya.chowdhury796@yahoo.in,09697924162,Kochi,KL,682001,19/08/2023 00:00,Enterprise,False,66,3.2
CUST-03995,Karthik Iyer,karthik.iyer163@yahoo.in,91 96934-18712,Mumbai,MH,400001,25/07/2022 00:00,BUSINESS,False,114,4.8
CUST-04869,Ananya Sharma,ananya.sharma864@gmail.com,9818394183,Kolkata,WB,700001,07/04/2022 00:00,Retail,No,59,4.8
CUST-00339,gopal nair,gopal.nair443@outlook.com,9924008900,Bengaluru,KA,560001,03-06-2022,BUSINESS,False,194,3.1
CUST-00186,Bhavana Krishnan,bhavana.krishnan722@outlook.com,09893461767,Mumbai,MH,400001,2023-06-23 00:00:00,SMB,Y,31,3.3
CUST-00342,joseph raman,joseph.raman305@outlook.com,09844275270,Lucknow,UP,226001,2023-06-25 00:00:00,SMB,N,67,2.3
CUST-03604,Bhavana Mehta,bhavana.mehta258@protonmail.com,9927382968,Lucknow,UP,226001,06-01-2022,Retail,0,42,2.9
CUST-02483,Lakshmi Mehta,lakshmi.mehta844@protonmail.com,9905010379,Delhi,DL,110001,2022-03-15 00:00:00,Business,Yes,31,3.5
CUST-04923,Aravind Iyer,aravind.iyer588@protonmail.com,9953455561,Gurugram,HR,122001,20-07-2021,Retail,1,126,3.5
CUST-01558,Aravind Mehta,aravind.mehta82@outlook.com,9917692629,Coimbatore,TN,641001,29/01/2023 00:00,Business,Y,117,4.0
CUST-01761,Deepa Pillai,deepa.pillai775@yahoo.in,9608195339,VISAKHAPATNAM,AP,530001,04/06/2022 00:00,SMB,No,105,3.6
CUST-00563,Meera Sharma,meera.sharma149@protonmail.com,9747476418,Lucknow,UP,226001,13-07-2022,BUSINESS,True,20,2.1
CUST-03586,Suresh Mehta,suresh.mehta439@outlook.com,91 98542-69316,Mumbai,MH,400001,2021-12-06 00:00:00,Enterprise,yes,19,-
CUST-02993,VASANTH KRISHNAN,vasanth.krishnan809@gmail.com,960841291,Mumbai,MH,400001,2021-11-27 00:00:00,BUSINESS,Yes,176,2.9
CUST-01035,Joseph Singh,joseph.singh12@yahoo.in,09757529682,Ahmedabad,GJ,380001,19-03-2023,BUSINESS,Yes,51,4.2
CUST-04597,Anitha Singh,anitha.singh778@gmail.com,09844921229,Ahmedabad,GJ,380001,25-05-2022,BUSINESS,No,NA,2.6
CUST-03281,  Imran Kumar  ,imran.kumar659@yahoo.in,9695532423,Bengaluru,KA,560001,03-09-2022,BUSINESS,False,80,2.9
CUST-00983,Sathish Nair,sathish.nair368@yahoo.in,,Pune,MH,411001,01-11-2021,retail,Y,180,3.6
CUST-02437,Vasanth Menon,vasanth.menon439@outlook.com,9846453634,Hyderabad,TS,500001,27/07/2022 00:00,Business,Y,121,3.2
CUST-00069,Manish Verma,manish.verma821@yahoo.in,91 96280-13817,Ahmedabad,GJ,380001,2021-11-10 00:00:00,Business,0,232,4.5
CUST-01072,Fatima Menon,fatima.menon394@gmail.com,9761709207,Ahmedabad,GJ,380001,2022-11-16 00:00:00,Business,True,101,3.2
CUST-01003,bhavana iyer,bhavana.iyer928@protonmail.com,776907446,Mysuru,KA,570001,2023-04-10 00:00:00,BUSINESS,True,196,3.8
CUST-01131,Pradeep Pillai,pradeep.pillai652@protonmail.com,9730192790,Visakhapatnam,AP,530001,2022-11-12 00:00:00,Business,Yes,99,3.2
CUST-02491,Ananya Nair,ananya.nair976@gmail.com,9679010024,Mumbai,MH,400001,08/02/2022 00:00,Retail,False,179,2.7
CUST-04787,Pradeep Menon,pradeep.menon825@protonmail.com,9942111211,Chennai,TN,600001,24-09-2021,Retail,False,151,2.8
CUST-02517,Ravi Raman,ravi.raman733@gmail.com,9690323006,Pune,MH,411001,14-06-2022,retail,Y,170,2.2
CUST-03834,Ishita Bose,ishita.bose692@yahoo.in,+91-97487 84147,Ahmedabad,GJ,380001,2022-11-01 00:00:00,SMB,no,192,2.4
CUST-02184,Joseph Das,joseph.das435@outlook.com,755188575,Kolkata,WB,700001,18-12-2021,retail,Yes,105,2.9
CUST-00890,Sneha Verma,sneha.verma547@outlook.com,9856880047,Lucknow,UP,226001,2022-01-23 00:00:00,retail,Yes,236,2.1
CUST-02611,  Gopal Krishnan  ,gopal.krishnan344@gmail.com,9709529887,Kochi,KL,682001,2021-08-18 00:00:00,Retail,Y,33,3.9
CUST-04584,Vikram Krishnan,vikram.krishnan80@outlook.com,9711401279,Ahmedabad,GJ,380001,2022-06-18 00:00:00,retail,True,95,-
CUST-00295,Ravi Pillai,ravi.pillai829@gmail.com,9845819298,Jaipur,RJ,302001,2022-01-17 00:00:00,BUSINESS,Yes,224,null
CUST-02270,KAVYA JOSHI,kavya.joshi402@protonmail.com,+91-98844 28351,Mumbai,MH,400001,2023-06-03 00:00:00,SMB,no,45,3.7
CUST-00465,DEEPA CHOWDHURY,deepa.chowdhury957@yahoo.in,9769870167,Kochi,KL,682001,22/03/2022 00:00,SMB,N,25,4.2
CUST-03599,RAVI SHARMA,ravi.sharma710@yahoo.in,91 98345-69696,Hyderabad,TS,500001,2022-02-09 00:00:00,Business,no,130,2.7
CUST-03339,ANANYA PATEL,ananya.patel155@gmail.com,9882749423,Jaipur,RJ,302001,2022-11-24 00:00:00,Retail,True,237,3.3
CUST-00187,Karthik Reddy,karthik.reddy339@protonmail.com,9683110676,Kolkata,WB,700001,14-10-2021,Enterprise,no,19,3.0
CUST-01615,Karthik Pillai,karthik.pillai297@gmail.com,9957784981,Visakhapatnam,AP,530001,20-11-2021,SMB,No,149,4.1
CUST-02119,Vasanth Bose,vasanth.bose188@protonmail.com,9796853947,Chennai,TN,600001,20-12-2023,Retail,False,189,3.9
CUST-04874,Revathi Iyer,revathi.iyer854@outlook.com,9775731238,Pune,MH,411001,29/05/2023 00:00,SMB,No,228,2.0
CUST-00046,Fatima Das,fatima.das850@protonmail.com,9903830827,Coimbatore,TN,641001,10-05-2023,Business,No,163,2.8
CUST-03382,ANANYA PILLAI,ananya.pillai768@protonmail.com,9910805235,Coimbatore,TN,641001,19/08/2023 00:00,Business,yes,226,3.9
CUST-04240,Divya Das,divya.das95@protonmail.com,9797949202,Chennai,TN,600001,10-06-2023,Enterprise,Y,47,3.1
CUST-03652,Manish Kumar,manish.kumar742@gmail.com,91 99394-83406,Bhubaneswar,OD,751001,2021-12-27 00:00:00,Retail,Yes,210,4.1
CUST-04848,Revathi Joshi,revathi.joshi69@outlook.com,+91-99438 45858,Coimbatore,TN,641001,24/09/2023 00:00,Retail,0,66,3.1
CUST-00185,Aravind Raman,aravind.raman631@yahoo.in,+91-99013 29833,Guwahati,AS,781001,30/11/2022 00:00,SMB,no,142,4.2
CUST-03083,Revathi Bose,revathi.bose99@protonmail.com,09940314473,Mumbai,MH,400001,17/06/2022 00:00,SMB,False,98,3.7
CUST-02368,Swetha Nair,swetha.nair270@gmail.com,9850506736,Chandigarh,CH,160017,18-04-2023,retail,1,56,3.1
CUST-03242,bhavana menon,bhavana.menon859@outlook.com,09868922620,Jaipur,RJ,302001,12-07-2022,BUSINESS,0,70,-
CUST-01140,Rahul Patel,rahul.patel279@yahoo.in,+91-99574 93510,Bhubaneswar,OD,751001,15-11-2023,Enterprise,yes,23,4.9
CUST-04468,Sneha Verma,sneha.verma670@outlook.com,09923249933,Kochi,KL,682001,19-11-2023,Enterprise,True,147,2.5
CUST-02072,  ,aravind.joshi181@protonmail.com,91 98541-64731,Chennai,TN,600001,2023-11-15 00:00:00,Business,Y,171,3.5
CUST-02430,Aravind Chowdhury,aravind.chowdhury35@gmail.com,9605963796,Ahmedabad,GJ,380001,14/04/2022 00:00,SMB,1,178,4.6
CUST-00564,Deepa Iyer,deepa.iyer81@outlook.com,+91-97621 27487,Chennai,TN,600001,2022-10-14 00:00:00,retail,N,67,3.8
CUST-03126,Anitha Kumar,anitha.kumar626@yahoo.in,+91-98355 93670,Madurai,TN,625001,27-03-2023,Business,Yes,201,4.7
CUST-00318,Rahul Sharma,rahul.sharma174@gmail.com,+91-96200 66957,Kochi,KL,682001,10/02/2023 00:00,Enterprise,1,83,4.4
CUST-00320,Deepa Sharma,deepa.sharma607@outlook.com,904098874,Bhubaneswar,OD,751001,27/02/2023 00:00,SMB,Y,81,3.2
CUST-03852,Fatima Patel,fatima.patel901@outlook.com,+91-99832 90282,Delhi,DL,110001,2022-09-30 00:00:00,SMB,True,23,3.9
CUST-02038,Sneha Chowdhury,sneha.chowdhury558@protonmail.com,9861753366,Lucknow,UP,226001,24/01/2022 00:00,retail,Y,48,3.7
CUST-00329,Priya Reddy,priya.reddy787@yahoo.in,+91-99681 61041,Kolkata,WB,700001,30/01/2023 00:00,retail,False,107,3.2
CUST-01560,Vikram Patel,vikram.patel524@gmail.com,09872617469,Mysuru,KA,570001,25-09-2022,BUSINESS,0,70,4.6
CUST-02677,Aravind Pillai,aravind.pillai254@gmail.com,+91-97702 94369,Kolkata,WB,700001,05-10-2022,BUSINESS,Y,49,4.9
CUST-03346,Ananya Sharma,ananya.sharma280@outlook.com,91 99738-34043,Madurai,TN,625001,06-10-2023,Business,False,213,4.8
CUST-01180,Gopal Patel,gopal.patel361@gmail.com,91 99352-57309,Bengaluru,KA,560001,23/08/2021 00:00,Enterprise,yes,10,null
CUST-03391,Ananya Kumar,unknown,09612839180,Ahmedabad,GJ,380001,07-10-2023,BUSINESS,True,112,2.7
CUST-00193,Deepa Pillai,deepa.pillai896@yahoo.in,91 96027-00373,Jaipur,RJ,302001,2023-01-13 00:00:00,BUSINESS,Y,37,2.7
CUST-00840,Manish Bose,manish.bose561@gmail.com,+91-97016 56954,Madurai,TN,625001,2022-03-06 00:00:00,SMB,False,151,2.1
CUST-03544,Vasanth Das,vasanth.das376@gmail.com,9641589852,Mumbai,MH,400001,15/09/2022 00:00,Business,Y,71,4.2
CUST-03306,Suresh Verma,suresh.verma225@yahoo.in,9913040478,Coimbatore,TN,641001,08/02/2022 00:00,retail,False,68,2.7
CUST-02910,Aravind Sharma,aravind.sharma440@yahoo.in,+91-99305 97790,CHENNAI,TN,600001,06-07-2022,Enterprise,Yes,55,3.7
CUST-03272,Manish Raman,manish.raman166@outlook.com,9870463917,Guwahati,AS,781001,19/08/2022 00:00,BUSINESS,yes,35,4.6
CUST-02883,Sneha Krishnan,sneha.krishnan589@gmail.com,91 97806-18885,Mumbai,MH,400001,2021-10-20 00:00:00,Retail,Yes,176,2.1
CUST-04195,Aravind Singh,aravind.singh470@outlook.com,+91-97671 41414,Jaipur,RJ,302001,18/03/2022 00:00,Business,Y,64,4.2
CUST-03577,ANANYA MENON,ananya.menon324@protonmail.com,unknown,Guwahati,AS,781001,07/11/2023 00:00,BUSINESS,yes,214,3.2
CUST-04348,Neha Singh,neha.singh583@yahoo.in,+91-97333 40088,Bhubaneswar,OD,751001,2022-08-22 00:00:00,Retail,False,147,3.9
CUST-00131,Lakshmi Menon,lakshmi.menon98@gmail.com,N/A,Pune,MH,411001,25-10-2022,retail,0,19,2.3
CUST-01093,Ishita Singh,ishita.singh198@yahoo.in,9933340724,Lucknow,UP,226001,09/08/2023 00:00,Retail,1,103,2.3
CUST-03754,Revathi Singh,revathi.singh872@yahoo.in,9763067988,Mysuru,KA,570001,2023-06-13 00:00:00,retail,0,54,4.3
CUST-01020,suresh singh,suresh.singh59@protonmail.com,+91-99212 87308,Chandigarh,CH,160017,2022-11-15 00:00:00,Retail,0,118,3.1
